"","trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
"1472",1472,18,7,1.024,5,1,7,"69ea7eb1026754c383c71dcb"
"1473",1473,18,4,1.121,5,1,4,"69ea7eb1026754c383c71dcb"
"1474",1474,18,2,0.969,5,0,5,"69ea7eb1026754c383c71dcb"
"1475",1475,18,4,1.633,5,0,5,"69ea7eb1026754c383c71dcb"
"1476",1476,18,4,1.174,5,1,4,"69ea7eb1026754c383c71dcb"
"1477",1477,18,6,1.355,5,1,6,"69ea7eb1026754c383c71dcb"
"1478",1478,18,3,0.765,5,0,5,"69ea7eb1026754c383c71dcb"
"1479",1479,18,8,0.985,5,1,8,"69ea7eb1026754c383c71dcb"
"1480",1480,18,6,0.76,5,0,5,"69ea7eb1026754c383c71dcb"
"1481",1481,18,8,1.759,5,0,5,"69ea7eb1026754c383c71dcb"
"1482",1482,18,8,0.738,5,1,8,"69ea7eb1026754c383c71dcb"
"1483",1483,18,2,1.363,5,0,5,"69ea7eb1026754c383c71dcb"
"1484",1484,18,4,1.082,5,0,5,"69ea7eb1026754c383c71dcb"
"1485",1485,18,2,0.774,5,0,5,"69ea7eb1026754c383c71dcb"
"1486",1486,18,7,0.836,5,1,7,"69ea7eb1026754c383c71dcb"
"1487",1487,18,7,0.93,5,0,5,"69ea7eb1026754c383c71dcb"
"1488",1488,18,3,0.973,5,0,5,"69ea7eb1026754c383c71dcb"
"1489",1489,18,6,0.935,5,1,6,"69ea7eb1026754c383c71dcb"
"1490",1490,18,3,0.72,5,0,5,"69ea7eb1026754c383c71dcb"
"1491",1491,18,4,1.117,5,0,5,"69ea7eb1026754c383c71dcb"
"1492",1492,18,6,0.739,5,1,6,"69ea7eb1026754c383c71dcb"
"1493",1493,18,6,1.321,5,1,6,"69ea7eb1026754c383c71dcb"
"1494",1494,18,2,1.198,5,0,5,"69ea7eb1026754c383c71dcb"
"1495",1495,18,7,0.883,5,1,7,"69ea7eb1026754c383c71dcb"
"1496",1496,18,3,0.988,5,0,5,"69ea7eb1026754c383c71dcb"
"1497",1497,18,6,1.157,5,1,6,"69ea7eb1026754c383c71dcb"
"1498",1498,18,7,1.155,5,1,7,"69ea7eb1026754c383c71dcb"
"1499",1499,18,2,0.697,5,0,5,"69ea7eb1026754c383c71dcb"
"1500",1500,18,8,1.107,5,1,8,"69ea7eb1026754c383c71dcb"
"1501",1501,18,3,1.128,5,0,5,"69ea7eb1026754c383c71dcb"
"1502",1502,18,4,1.399,5,0,5,"69ea7eb1026754c383c71dcb"
"1503",1503,18,3,1.394,5,0,5,"69ea7eb1026754c383c71dcb"
"1504",1504,18,6,1.842,5,0,5,"69ea7eb1026754c383c71dcb"
"1505",1505,18,6,1.333,5,1,6,"69ea7eb1026754c383c71dcb"
"1506",1506,18,4,0.656,5,0,5,"69ea7eb1026754c383c71dcb"
"1507",1507,18,2,0.745,5,0,5,"69ea7eb1026754c383c71dcb"
"1508",1508,18,3,0.843,5,0,5,"69ea7eb1026754c383c71dcb"
"1509",1509,18,7,1.335,5,0,5,"69ea7eb1026754c383c71dcb"
"1510",1510,18,8,1,5,1,8,"69ea7eb1026754c383c71dcb"
"1511",1511,18,6,1.48,5,1,6,"69ea7eb1026754c383c71dcb"
"1512",1512,18,2,0.959,5,0,5,"69ea7eb1026754c383c71dcb"
"1513",1513,18,4,1.131,5,0,5,"69ea7eb1026754c383c71dcb"
"1514",1514,18,3,1.806,5,1,3,"69ea7eb1026754c383c71dcb"
"1515",1515,18,4,1.149,5,1,4,"69ea7eb1026754c383c71dcb"
"1516",1516,18,3,1.31,5,0,5,"69ea7eb1026754c383c71dcb"
"1517",1517,18,4,0.827,5,0,5,"69ea7eb1026754c383c71dcb"
"1518",1518,18,6,1.06,5,1,6,"69ea7eb1026754c383c71dcb"
"1519",1519,18,6,1.267,5,0,5,"69ea7eb1026754c383c71dcb"
"1520",1520,18,8,1.15,5,0,5,"69ea7eb1026754c383c71dcb"
"1521",1521,18,2,0.951,5,0,5,"69ea7eb1026754c383c71dcb"
"1522",1522,18,8,1.324,5,0,5,"69ea7eb1026754c383c71dcb"
"1523",1523,18,7,1.339,5,1,7,"69ea7eb1026754c383c71dcb"
"1524",1524,18,3,0.856,5,0,5,"69ea7eb1026754c383c71dcb"
"1525",1525,18,7,1.204,5,1,7,"69ea7eb1026754c383c71dcb"
"1526",1526,18,8,1.288,5,1,8,"69ea7eb1026754c383c71dcb"
"1527",1527,18,2,1.006,5,0,5,"69ea7eb1026754c383c71dcb"
"1528",1528,18,4,1.139,5,1,4,"69ea7eb1026754c383c71dcb"
"1529",1529,18,2,0.706,5,0,5,"69ea7eb1026754c383c71dcb"
"1530",1530,18,3,0.797,5,0,5,"69ea7eb1026754c383c71dcb"
"1531",1531,18,8,1.407,5,1,8,"69ea7eb1026754c383c71dcb"
"1532",1532,18,2,1.281,5,0,5,"69ea7eb1026754c383c71dcb"
"1533",1533,18,8,1.007,5,1,8,"69ea7eb1026754c383c71dcb"
"1534",1534,18,8,1.404,5,0,5,"69ea7eb1026754c383c71dcb"
"1535",1535,18,6,0.907,5,1,6,"69ea7eb1026754c383c71dcb"
"1536",1536,18,6,1.423,5,1,6,"69ea7eb1026754c383c71dcb"
"1537",1537,18,7,0.926,5,1,7,"69ea7eb1026754c383c71dcb"
"1538",1538,18,6,0.738,5,1,6,"69ea7eb1026754c383c71dcb"
"1539",1539,18,2,1.697,5,0,5,"69ea7eb1026754c383c71dcb"
"1540",1540,18,4,1.64,5,0,5,"69ea7eb1026754c383c71dcb"
"1541",1541,18,3,1.179,5,0,5,"69ea7eb1026754c383c71dcb"
"1542",1542,18,7,1.492,5,1,7,"69ea7eb1026754c383c71dcb"
"1543",1543,18,7,0.895,5,1,7,"69ea7eb1026754c383c71dcb"
"1544",1544,18,2,1.06,5,0,5,"69ea7eb1026754c383c71dcb"
"1545",1545,18,6,1.403,5,1,6,"69ea7eb1026754c383c71dcb"
"1546",1546,18,3,1.15,5,0,5,"69ea7eb1026754c383c71dcb"
"1547",1547,18,2,0.882,5,0,5,"69ea7eb1026754c383c71dcb"
"1548",1548,18,4,0.656,5,0,5,"69ea7eb1026754c383c71dcb"
"1549",1549,18,7,1,5,1,7,"69ea7eb1026754c383c71dcb"
"1550",1550,18,7,0.742,5,1,7,"69ea7eb1026754c383c71dcb"
"1551",1551,18,3,0.893,5,0,5,"69ea7eb1026754c383c71dcb"
"1552",1552,18,4,0.692,5,0,5,"69ea7eb1026754c383c71dcb"
"1553",1553,18,7,1.421,5,1,7,"69ea7eb1026754c383c71dcb"
"1554",1554,18,6,1.19,5,1,6,"69ea7eb1026754c383c71dcb"
"1555",1555,18,8,1.13,5,1,8,"69ea7eb1026754c383c71dcb"
"1556",1556,18,6,1.408,5,1,6,"69ea7eb1026754c383c71dcb"
"1557",1557,18,4,1.157,5,1,4,"69ea7eb1026754c383c71dcb"
"1558",1558,18,3,0.944,5,0,5,"69ea7eb1026754c383c71dcb"
"1559",1559,18,8,1.204,5,1,8,"69ea7eb1026754c383c71dcb"
"1560",1560,18,8,1.663,5,1,8,"69ea7eb1026754c383c71dcb"
"1561",1561,18,7,1.888,5,1,7,"69ea7eb1026754c383c71dcb"
"1562",1562,18,4,1.118,5,0,5,"69ea7eb1026754c383c71dcb"
"1563",1563,18,7,1.11,5,1,7,"69ea7eb1026754c383c71dcb"
"1564",1564,18,6,1.31,5,0,5,"69ea7eb1026754c383c71dcb"
"1565",1565,18,8,1.038,5,1,8,"69ea7eb1026754c383c71dcb"
"1566",1566,18,8,0.602,5,1,8,"69ea7eb1026754c383c71dcb"
"1567",1567,18,4,1.9,5,0,5,"69ea7eb1026754c383c71dcb"
"1568",1568,18,8,1.438,5,1,8,"69ea7eb1026754c383c71dcb"
"1569",1569,18,3,1.135,5,0,5,"69ea7eb1026754c383c71dcb"
"1570",1570,18,2,0.68,5,0,5,"69ea7eb1026754c383c71dcb"
"1571",1571,18,3,1.15,5,0,5,"69ea7eb1026754c383c71dcb"
"1572",1572,18,6,0.618,5,1,6,"69ea7eb1026754c383c71dcb"
"1573",1573,18,3,0.998,5,0,5,"69ea7eb1026754c383c71dcb"
"1574",1574,18,2,1.025,5,0,5,"69ea7eb1026754c383c71dcb"
"1575",1575,18,6,1.039,5,0,5,"69ea7eb1026754c383c71dcb"
"1576",1576,18,7,1.515,5,1,7,"69ea7eb1026754c383c71dcb"
"1577",1577,19,8,1.528,5,1,8,"69eb800832758d43f529f9af"
"1578",1578,19,4,2.223,5,0,5,"69eb800832758d43f529f9af"
"1579",1579,19,4,2.58,5,0,5,"69eb800832758d43f529f9af"
"1580",1580,19,8,1.289,5,1,8,"69eb800832758d43f529f9af"
"1581",1581,19,6,2.405,5,1,6,"69eb800832758d43f529f9af"
"1582",1582,19,7,1.337,5,1,7,"69eb800832758d43f529f9af"
"1583",1583,19,3,1.414,5,0,5,"69eb800832758d43f529f9af"
"1584",1584,19,3,1.803,5,0,5,"69eb800832758d43f529f9af"
"1585",1585,19,2,2.052,5,0,5,"69eb800832758d43f529f9af"
"1586",1586,19,6,1.552,5,1,6,"69eb800832758d43f529f9af"
"1587",1587,19,2,1.629,5,0,5,"69eb800832758d43f529f9af"
"1588",1588,19,8,1.462,5,1,8,"69eb800832758d43f529f9af"
"1589",1589,19,3,2.012,5,1,3,"69eb800832758d43f529f9af"
"1590",1590,19,7,1.555,5,1,7,"69eb800832758d43f529f9af"
"1591",1591,19,8,1.321,5,1,8,"69eb800832758d43f529f9af"
"1592",1592,19,8,1.949,5,1,8,"69eb800832758d43f529f9af"
"1593",1593,19,7,1.913,5,1,7,"69eb800832758d43f529f9af"
"1594",1594,19,8,1.658,5,1,8,"69eb800832758d43f529f9af"
"1595",1595,19,6,1.824,5,1,6,"69eb800832758d43f529f9af"
"1596",1596,19,6,1.788,5,1,6,"69eb800832758d43f529f9af"
"1597",1597,19,2,1.177,5,0,5,"69eb800832758d43f529f9af"
"1598",1598,19,3,1.616,5,1,3,"69eb800832758d43f529f9af"
"1599",1599,19,7,0.893,5,0,5,"69eb800832758d43f529f9af"
"1600",1600,19,4,1.297,5,0,5,"69eb800832758d43f529f9af"
"1601",1601,19,7,1.845,5,1,7,"69eb800832758d43f529f9af"
"1602",1602,19,4,2.157,5,0,5,"69eb800832758d43f529f9af"
"1603",1603,19,6,1.621,5,1,6,"69eb800832758d43f529f9af"
"1604",1604,19,3,1.409,5,0,5,"69eb800832758d43f529f9af"
"1605",1605,19,2,1.489,5,0,5,"69eb800832758d43f529f9af"
"1606",1606,19,2,1.475,5,0,5,"69eb800832758d43f529f9af"
"1607",1607,19,6,1.018,5,0,5,"69eb800832758d43f529f9af"
"1608",1608,19,2,1.557,5,0,5,"69eb800832758d43f529f9af"
"1609",1609,19,3,1.336,5,0,5,"69eb800832758d43f529f9af"
"1610",1610,19,7,1.133,5,1,7,"69eb800832758d43f529f9af"
"1611",1611,19,6,0.932,5,1,6,"69eb800832758d43f529f9af"
"1612",1612,19,3,1.171,5,0,5,"69eb800832758d43f529f9af"
"1613",1613,19,6,1.221,5,1,6,"69eb800832758d43f529f9af"
"1614",1614,19,2,0.867,5,0,5,"69eb800832758d43f529f9af"
"1615",1615,19,7,1.048,5,1,7,"69eb800832758d43f529f9af"
"1616",1616,19,7,1.559,5,1,7,"69eb800832758d43f529f9af"
"1617",1617,19,3,1.681,5,0,5,"69eb800832758d43f529f9af"
"1618",1618,19,4,1.236,5,1,4,"69eb800832758d43f529f9af"
"1619",1619,19,4,0.847,5,0,5,"69eb800832758d43f529f9af"
"1620",1620,19,8,0.912,5,1,8,"69eb800832758d43f529f9af"
"1621",1621,19,4,0.654,5,0,5,"69eb800832758d43f529f9af"
"1622",1622,19,8,0.827,5,0,5,"69eb800832758d43f529f9af"
"1623",1623,19,4,0.963,5,0,5,"69eb800832758d43f529f9af"
"1624",1624,19,7,1.451,5,1,7,"69eb800832758d43f529f9af"
"1625",1625,19,4,1.384,5,0,5,"69eb800832758d43f529f9af"
"1626",1626,19,3,1.408,5,0,5,"69eb800832758d43f529f9af"
"1627",1627,19,6,1.745,5,0,5,"69eb800832758d43f529f9af"
"1628",1628,19,8,1.198,5,1,8,"69eb800832758d43f529f9af"
"1629",1629,19,2,0.708,5,0,5,"69eb800832758d43f529f9af"
"1630",1630,19,6,1.003,5,1,6,"69eb800832758d43f529f9af"
"1631",1631,19,3,0.795,5,0,5,"69eb800832758d43f529f9af"
"1632",1632,19,4,1.289,5,0,5,"69eb800832758d43f529f9af"
"1633",1633,19,7,0.981,5,0,5,"69eb800832758d43f529f9af"
"1634",1634,19,2,0.742,5,0,5,"69eb800832758d43f529f9af"
"1635",1635,19,6,0.786,5,1,6,"69eb800832758d43f529f9af"
"1636",1636,19,7,1.573,5,1,7,"69eb800832758d43f529f9af"
"1637",1637,19,2,1.289,5,0,5,"69eb800832758d43f529f9af"
"1638",1638,19,3,1.182,5,0,5,"69eb800832758d43f529f9af"
"1639",1639,19,6,1.088,5,1,6,"69eb800832758d43f529f9af"
"1640",1640,19,8,1.209,5,1,8,"69eb800832758d43f529f9af"
"1641",1641,19,8,1.004,5,1,8,"69eb800832758d43f529f9af"
"1642",1642,19,4,1.286,5,0,5,"69eb800832758d43f529f9af"
"1643",1643,19,2,1.668,5,0,5,"69eb800832758d43f529f9af"
"1644",1644,19,3,1.524,5,0,5,"69eb800832758d43f529f9af"
"1645",1645,19,8,1.159,5,1,8,"69eb800832758d43f529f9af"
"1646",1646,19,6,1.355,5,0,5,"69eb800832758d43f529f9af"
"1647",1647,19,3,1.648,5,1,3,"69eb800832758d43f529f9af"
"1648",1648,19,4,1.479,5,0,5,"69eb800832758d43f529f9af"
"1649",1649,19,7,1.273,5,1,7,"69eb800832758d43f529f9af"
"1650",1650,19,7,0.804,5,0,5,"69eb800832758d43f529f9af"
"1651",1651,19,3,1.529,5,0,5,"69eb800832758d43f529f9af"
"1652",1652,19,6,1.249,5,1,6,"69eb800832758d43f529f9af"
"1653",1653,19,2,1.463,5,0,5,"69eb800832758d43f529f9af"
"1654",1654,19,4,1.232,5,0,5,"69eb800832758d43f529f9af"
"1655",1655,19,2,1.19,5,0,5,"69eb800832758d43f529f9af"
"1656",1656,19,8,1.329,5,1,8,"69eb800832758d43f529f9af"
"1657",1657,19,4,1.241,5,0,5,"69eb800832758d43f529f9af"
"1658",1658,19,3,1.927,5,0,5,"69eb800832758d43f529f9af"
"1659",1659,19,4,1.316,5,0,5,"69eb800832758d43f529f9af"
"1660",1660,19,7,0.745,5,0,5,"69eb800832758d43f529f9af"
"1661",1661,19,6,1.53,5,1,6,"69eb800832758d43f529f9af"
"1662",1662,19,7,1.155,5,1,7,"69eb800832758d43f529f9af"
"1663",1663,19,2,0.957,5,0,5,"69eb800832758d43f529f9af"
"1664",1664,19,2,0.545,5,0,5,"69eb800832758d43f529f9af"
"1665",1665,19,3,0.558,5,0,5,"69eb800832758d43f529f9af"
"1666",1666,19,6,2.528,5,1,6,"69eb800832758d43f529f9af"
"1667",1667,19,8,1.228,5,0,5,"69eb800832758d43f529f9af"
"1668",1668,19,2,1.076,5,0,5,"69eb800832758d43f529f9af"
"1669",1669,19,6,1.752,5,1,6,"69eb800832758d43f529f9af"
"1670",1670,19,8,1.321,5,1,8,"69eb800832758d43f529f9af"
"1671",1671,19,7,0.789,5,1,7,"69eb800832758d43f529f9af"
"1672",1672,19,2,1.385,5,0,5,"69eb800832758d43f529f9af"
"1673",1673,19,4,1.772,5,0,5,"69eb800832758d43f529f9af"
"1674",1674,19,4,1.303,5,0,5,"69eb800832758d43f529f9af"
"1675",1675,19,8,1.386,5,1,8,"69eb800832758d43f529f9af"
"1676",1676,19,3,1.015,5,0,5,"69eb800832758d43f529f9af"
"1677",1677,19,8,0.723,5,1,8,"69eb800832758d43f529f9af"
"1678",1678,19,6,0.851,5,0,5,"69eb800832758d43f529f9af"
"1679",1679,19,3,1.057,5,0,5,"69eb800832758d43f529f9af"
"1680",1680,19,8,1.57,5,1,8,"69eb800832758d43f529f9af"
"1681",1681,19,6,1.007,5,1,6,"69eb800832758d43f529f9af"
"1682",1682,19,4,1.092,5,0,5,"69eb800832758d43f529f9af"
"1683",1683,19,3,1.309,5,0,5,"69eb800832758d43f529f9af"
"1684",1684,19,6,1.577,5,1,6,"69eb800832758d43f529f9af"
"1685",1685,19,7,1.2,5,1,7,"69eb800832758d43f529f9af"
"1686",1686,19,7,1.892,5,1,7,"69eb800832758d43f529f9af"
"1687",1687,19,2,0.58,5,0,5,"69eb800832758d43f529f9af"
"1688",1688,19,7,0.769,5,0,5,"69eb800832758d43f529f9af"
"1689",1689,19,6,1.839,5,1,6,"69eb800832758d43f529f9af"
"1690",1690,19,4,1.91,5,0,5,"69eb800832758d43f529f9af"
"1691",1691,19,6,1.392,5,1,6,"69eb800832758d43f529f9af"
"1692",1692,19,6,1.954,5,1,6,"69eb800832758d43f529f9af"
"1693",1693,19,8,0.759,5,0,5,"69eb800832758d43f529f9af"
"1694",1694,19,2,1.883,5,0,5,"69eb800832758d43f529f9af"
"1695",1695,19,7,1.41,5,0,5,"69eb800832758d43f529f9af"
"1696",1696,19,7,2.003,5,1,7,"69eb800832758d43f529f9af"
"1697",1697,19,3,1.347,5,0,5,"69eb800832758d43f529f9af"
"1698",1698,19,4,0.907,5,0,5,"69eb800832758d43f529f9af"
"1699",1699,19,8,1.124,5,1,8,"69eb800832758d43f529f9af"
"1700",1700,19,3,1.873,5,0,5,"69eb800832758d43f529f9af"
"1701",1701,19,2,0.558,5,0,5,"69eb800832758d43f529f9af"
"1702",1702,19,8,1.349,5,1,8,"69eb800832758d43f529f9af"
"1703",1703,19,4,1.193,5,0,5,"69eb800832758d43f529f9af"
"1704",1704,19,7,1.713,5,1,7,"69eb800832758d43f529f9af"
"1705",1705,20,3,1.116,5,0,5,"69ee792c66e99d9dc5c7793f"
"1706",1706,20,7,0.699,5,1,7,"69ee792c66e99d9dc5c7793f"
"1707",1707,20,6,0.738,5,1,6,"69ee792c66e99d9dc5c7793f"
"1708",1708,20,7,0.882,5,1,7,"69ee792c66e99d9dc5c7793f"
"1709",1709,20,4,1.086,5,0,5,"69ee792c66e99d9dc5c7793f"
"1710",1710,20,3,1.159,5,1,3,"69ee792c66e99d9dc5c7793f"
"1711",1711,20,8,1.067,5,1,8,"69ee792c66e99d9dc5c7793f"
"1712",1712,20,2,1.329,5,0,5,"69ee792c66e99d9dc5c7793f"
"1713",1713,20,8,1.608,5,1,8,"69ee792c66e99d9dc5c7793f"
"1714",1714,20,2,1.915,5,0,5,"69ee792c66e99d9dc5c7793f"
"1715",1715,20,8,1.087,5,1,8,"69ee792c66e99d9dc5c7793f"
"1716",1716,20,4,0.714,5,0,5,"69ee792c66e99d9dc5c7793f"
"1717",1717,20,3,1.746,5,0,5,"69ee792c66e99d9dc5c7793f"
"1718",1718,20,6,0.874,5,1,6,"69ee792c66e99d9dc5c7793f"
"1719",1719,20,7,1.375,5,0,5,"69ee792c66e99d9dc5c7793f"
"1720",1720,20,2,1.417,5,0,5,"69ee792c66e99d9dc5c7793f"
"1721",1721,20,4,1.866,5,0,5,"69ee792c66e99d9dc5c7793f"
"1722",1722,20,2,1.373,5,0,5,"69ee792c66e99d9dc5c7793f"
"1723",1723,20,8,0.692,5,1,8,"69ee792c66e99d9dc5c7793f"
"1724",1724,20,7,0.692,5,1,7,"69ee792c66e99d9dc5c7793f"
"1725",1725,20,2,0.846,5,0,5,"69ee792c66e99d9dc5c7793f"
"1726",1726,20,6,0.848,5,1,6,"69ee792c66e99d9dc5c7793f"
"1727",1727,20,3,0.697,5,1,3,"69ee792c66e99d9dc5c7793f"
"1728",1728,20,6,1.179,5,1,6,"69ee792c66e99d9dc5c7793f"
"1729",1729,20,8,0.774,5,1,8,"69ee792c66e99d9dc5c7793f"
"1730",1730,20,7,0.953,5,0,5,"69ee792c66e99d9dc5c7793f"
"1731",1731,20,3,0.636,5,1,3,"69ee792c66e99d9dc5c7793f"
"1732",1732,20,6,0.649,5,1,6,"69ee792c66e99d9dc5c7793f"
"1733",1733,20,3,0.737,5,0,5,"69ee792c66e99d9dc5c7793f"
"1734",1734,20,7,0.859,5,0,5,"69ee792c66e99d9dc5c7793f"
"1735",1735,20,4,0.711,5,1,4,"69ee792c66e99d9dc5c7793f"
"1736",1736,20,4,0.932,5,1,4,"69ee792c66e99d9dc5c7793f"
"1737",1737,20,4,0.765,5,1,4,"69ee792c66e99d9dc5c7793f"
"1738",1738,20,2,0.965,5,0,5,"69ee792c66e99d9dc5c7793f"
"1739",1739,20,8,0.982,5,1,8,"69ee792c66e99d9dc5c7793f"
"1740",1740,20,7,0.991,5,1,7,"69ee792c66e99d9dc5c7793f"
"1741",1741,20,6,1.419,5,1,6,"69ee792c66e99d9dc5c7793f"
"1742",1742,20,3,2.261,5,0,5,"69ee792c66e99d9dc5c7793f"
"1743",1743,20,4,0.819,5,0,5,"69ee792c66e99d9dc5c7793f"
"1744",1744,20,2,1.236,5,0,5,"69ee792c66e99d9dc5c7793f"
"1745",1745,20,8,0.745,5,0,5,"69ee792c66e99d9dc5c7793f"
"1746",1746,20,6,0.831,5,1,6,"69ee792c66e99d9dc5c7793f"
"1747",1747,20,6,0.738,5,0,5,"69ee792c66e99d9dc5c7793f"
"1748",1748,20,4,1.396,5,0,5,"69ee792c66e99d9dc5c7793f"
"1749",1749,20,2,0.999,5,0,5,"69ee792c66e99d9dc5c7793f"
"1750",1750,20,8,1.308,5,0,5,"69ee792c66e99d9dc5c7793f"
"1751",1751,20,4,0.859,5,0,5,"69ee792c66e99d9dc5c7793f"
"1752",1752,20,7,1.893,5,1,7,"69ee792c66e99d9dc5c7793f"
"1753",1753,20,2,2.186,5,0,5,"69ee792c66e99d9dc5c7793f"
"1754",1754,20,3,1.78,5,1,3,"69ee792c66e99d9dc5c7793f"
"1755",1755,20,7,1.189,5,1,7,"69ee792c66e99d9dc5c7793f"
"1756",1756,20,4,0.818,5,0,5,"69ee792c66e99d9dc5c7793f"
"1757",1757,20,6,0.937,5,0,5,"69ee792c66e99d9dc5c7793f"
"1758",1758,20,2,0.985,5,0,5,"69ee792c66e99d9dc5c7793f"
"1759",1759,20,8,1.146,5,1,8,"69ee792c66e99d9dc5c7793f"
"1760",1760,20,6,1.106,5,0,5,"69ee792c66e99d9dc5c7793f"
"1761",1761,20,7,0.747,5,0,5,"69ee792c66e99d9dc5c7793f"
"1762",1762,20,8,0.784,5,1,8,"69ee792c66e99d9dc5c7793f"
"1763",1763,20,3,0.715,5,0,5,"69ee792c66e99d9dc5c7793f"
"1764",1764,20,4,1.162,5,1,4,"69ee792c66e99d9dc5c7793f"
"1765",1765,20,3,1.457,5,0,5,"69ee792c66e99d9dc5c7793f"
"1766",1766,20,7,1.286,5,0,5,"69ee792c66e99d9dc5c7793f"
"1767",1767,20,4,1.196,5,0,5,"69ee792c66e99d9dc5c7793f"
"1768",1768,20,2,2.071,5,1,2,"69ee792c66e99d9dc5c7793f"
"1769",1769,20,6,1.6,5,0,5,"69ee792c66e99d9dc5c7793f"
"1770",1770,20,3,1.077,5,0,5,"69ee792c66e99d9dc5c7793f"
"1771",1771,20,2,0.893,5,0,5,"69ee792c66e99d9dc5c7793f"
"1772",1772,20,6,1.611,5,0,5,"69ee792c66e99d9dc5c7793f"
"1773",1773,20,7,1.167,5,0,5,"69ee792c66e99d9dc5c7793f"
"1774",1774,20,2,1.697,5,0,5,"69ee792c66e99d9dc5c7793f"
"1775",1775,20,8,1.109,5,1,8,"69ee792c66e99d9dc5c7793f"
"1776",1776,20,4,1.354,5,1,4,"69ee792c66e99d9dc5c7793f"
"1777",1777,20,3,1.035,5,0,5,"69ee792c66e99d9dc5c7793f"
"1778",1778,20,8,1.929,5,0,5,"69ee792c66e99d9dc5c7793f"
"1779",1779,20,4,1.275,5,0,5,"69ee792c66e99d9dc5c7793f"
"1780",1780,20,3,1.324,5,1,3,"69ee792c66e99d9dc5c7793f"
"1781",1781,20,2,1.167,5,0,5,"69ee792c66e99d9dc5c7793f"
"1782",1782,20,6,1.708,5,1,6,"69ee792c66e99d9dc5c7793f"
"1783",1783,20,7,1.07,5,0,5,"69ee792c66e99d9dc5c7793f"
"1784",1784,20,2,1.069,5,1,2,"69ee792c66e99d9dc5c7793f"
"1785",1785,20,6,0.871,5,1,6,"69ee792c66e99d9dc5c7793f"
"1786",1786,20,8,0.696,5,0,5,"69ee792c66e99d9dc5c7793f"
"1787",1787,20,3,1.234,5,0,5,"69ee792c66e99d9dc5c7793f"
"1788",1788,20,4,1.405,5,1,4,"69ee792c66e99d9dc5c7793f"
"1789",1789,20,6,1.41,5,0,5,"69ee792c66e99d9dc5c7793f"
"1790",1790,20,2,0.858,5,0,5,"69ee792c66e99d9dc5c7793f"
"1791",1791,20,7,0.917,5,0,5,"69ee792c66e99d9dc5c7793f"
"1792",1792,20,8,1.191,5,0,5,"69ee792c66e99d9dc5c7793f"
"1793",1793,20,7,0.872,5,1,7,"69ee792c66e99d9dc5c7793f"
"1794",1794,20,3,0.798,5,0,5,"69ee792c66e99d9dc5c7793f"
"1795",1795,20,3,1.424,5,1,3,"69ee792c66e99d9dc5c7793f"
"1796",1796,20,7,1.769,5,0,5,"69ee792c66e99d9dc5c7793f"
"1797",1797,20,4,1.572,5,1,4,"69ee792c66e99d9dc5c7793f"
"1798",1798,20,8,0.985,5,1,8,"69ee792c66e99d9dc5c7793f"
"1799",1799,20,2,1.223,5,0,5,"69ee792c66e99d9dc5c7793f"
"1800",1800,20,4,0.804,5,0,5,"69ee792c66e99d9dc5c7793f"
"1801",1801,20,6,0.904,5,0,5,"69ee792c66e99d9dc5c7793f"
"1802",1802,20,3,0.648,5,0,5,"69ee792c66e99d9dc5c7793f"
"1803",1803,20,6,1.5,5,1,6,"69ee792c66e99d9dc5c7793f"
"1804",1804,20,8,1.255,5,1,8,"69ee792c66e99d9dc5c7793f"
"1805",1805,20,2,1.296,5,0,5,"69ee792c66e99d9dc5c7793f"
"1806",1806,20,2,1.187,5,0,5,"69ee792c66e99d9dc5c7793f"
"1807",1807,20,4,1.492,5,1,4,"69ee792c66e99d9dc5c7793f"
"1808",1808,20,6,0.703,5,0,5,"69ee792c66e99d9dc5c7793f"
"1809",1809,20,8,0.84,5,1,8,"69ee792c66e99d9dc5c7793f"
"1810",1810,20,6,1.146,5,1,6,"69ee792c66e99d9dc5c7793f"
"1811",1811,20,8,1.592,5,1,8,"69ee792c66e99d9dc5c7793f"
"1812",1812,20,2,2.199,5,1,2,"69ee792c66e99d9dc5c7793f"
"1813",1813,20,3,1.493,5,1,3,"69ee792c66e99d9dc5c7793f"
"1814",1814,20,3,1.006,5,0,5,"69ee792c66e99d9dc5c7793f"
"1815",1815,20,3,1.717,5,0,5,"69ee792c66e99d9dc5c7793f"
"1816",1816,20,4,1.394,5,0,5,"69ee792c66e99d9dc5c7793f"
"1817",1817,20,6,1.288,5,1,6,"69ee792c66e99d9dc5c7793f"
"1818",1818,20,7,1.03,5,1,7,"69ee792c66e99d9dc5c7793f"
"1819",1819,20,4,1.654,5,1,4,"69ee792c66e99d9dc5c7793f"
"1820",1820,20,7,1.603,5,1,7,"69ee792c66e99d9dc5c7793f"
"1821",1821,20,8,1.181,5,1,8,"69ee792c66e99d9dc5c7793f"
"1822",1822,20,7,1.771,5,1,7,"69ee792c66e99d9dc5c7793f"
"1823",1823,20,8,0.973,5,1,8,"69ee792c66e99d9dc5c7793f"
"1824",1824,20,3,1.492,5,0,5,"69ee792c66e99d9dc5c7793f"
"1825",1825,20,4,1.186,5,1,4,"69ee792c66e99d9dc5c7793f"
"1826",1826,20,7,0.988,5,1,7,"69ee792c66e99d9dc5c7793f"
