"trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
1611,19,6,0.932,5,0,5,"69eb800832758d43f529f9af"
1612,19,3,1.171,5,0,5,"69eb800832758d43f529f9af"
1613,19,6,1.221,5,1,6,"69eb800832758d43f529f9af"
1614,19,2,0.867,5,1,2,"69eb800832758d43f529f9af"
1615,19,7,1.048,5,1,7,"69eb800832758d43f529f9af"
1616,19,7,1.559,5,1,7,"69eb800832758d43f529f9af"
1617,19,3,1.681,5,1,3,"69eb800832758d43f529f9af"
1618,19,4,1.236,5,0,5,"69eb800832758d43f529f9af"
1619,19,4,0.847,5,0,5,"69eb800832758d43f529f9af"
1620,19,8,0.912,5,0,5,"69eb800832758d43f529f9af"
1621,19,4,0.654,5,0,5,"69eb800832758d43f529f9af"
1622,19,8,0.827,5,1,8,"69eb800832758d43f529f9af"
1623,19,4,0.963,5,1,4,"69eb800832758d43f529f9af"
1624,19,7,1.451,5,0,5,"69eb800832758d43f529f9af"
1625,19,4,1.384,5,0,5,"69eb800832758d43f529f9af"
1626,19,3,1.408,5,1,3,"69eb800832758d43f529f9af"
1627,19,6,1.745,5,0,5,"69eb800832758d43f529f9af"
1628,19,8,1.198,5,0,5,"69eb800832758d43f529f9af"
1629,19,2,0.708,5,0,5,"69eb800832758d43f529f9af"
1630,19,6,1.003,5,1,6,"69eb800832758d43f529f9af"
1631,19,3,0.795,5,0,5,"69eb800832758d43f529f9af"
1632,19,4,1.289,5,0,5,"69eb800832758d43f529f9af"
1633,19,7,0.981,5,0,5,"69eb800832758d43f529f9af"
1634,19,2,0.742,5,1,2,"69eb800832758d43f529f9af"
1635,19,6,0.786,5,1,6,"69eb800832758d43f529f9af"
1636,19,7,1.573,5,1,7,"69eb800832758d43f529f9af"
1637,19,2,1.289,5,1,2,"69eb800832758d43f529f9af"
1638,19,3,1.182,5,1,3,"69eb800832758d43f529f9af"
1639,19,6,1.088,5,0,5,"69eb800832758d43f529f9af"
1640,19,8,1.209,5,0,5,"69eb800832758d43f529f9af"
1641,19,8,1.004,5,0,5,"69eb800832758d43f529f9af"
1642,19,4,1.286,5,1,4,"69eb800832758d43f529f9af"
1643,19,2,1.668,5,0,5,"69eb800832758d43f529f9af"
1644,19,3,1.524,5,0,5,"69eb800832758d43f529f9af"
1645,19,8,1.159,5,0,5,"69eb800832758d43f529f9af"
1646,19,6,1.355,5,1,6,"69eb800832758d43f529f9af"
1647,19,3,1.648,5,0,5,"69eb800832758d43f529f9af"
1648,19,4,1.479,5,0,5,"69eb800832758d43f529f9af"
1649,19,7,1.273,5,1,7,"69eb800832758d43f529f9af"
1650,19,7,0.804,5,0,5,"69eb800832758d43f529f9af"
1651,19,3,1.529,5,0,5,"69eb800832758d43f529f9af"
1652,19,6,1.249,5,0,5,"69eb800832758d43f529f9af"
1653,19,2,1.463,5,1,2,"69eb800832758d43f529f9af"
1654,19,4,1.232,5,1,4,"69eb800832758d43f529f9af"
1655,19,2,1.19,5,1,2,"69eb800832758d43f529f9af"
1656,19,8,1.329,5,1,8,"69eb800832758d43f529f9af"
1657,19,4,1.241,5,1,4,"69eb800832758d43f529f9af"
1658,19,3,1.927,5,0,5,"69eb800832758d43f529f9af"
1659,19,4,1.316,5,1,4,"69eb800832758d43f529f9af"
1660,19,7,0.745,5,1,7,"69eb800832758d43f529f9af"
1661,19,6,1.53,5,0,5,"69eb800832758d43f529f9af"
1662,19,7,1.155,5,1,7,"69eb800832758d43f529f9af"
1663,19,2,0.957,5,0,5,"69eb800832758d43f529f9af"
1664,19,2,0.545,5,0,5,"69eb800832758d43f529f9af"
1665,19,3,0.558,5,0,5,"69eb800832758d43f529f9af"
1666,19,6,2.528,5,1,6,"69eb800832758d43f529f9af"
1667,19,8,1.228,5,0,5,"69eb800832758d43f529f9af"
1668,19,2,1.076,5,1,2,"69eb800832758d43f529f9af"
1669,19,6,1.752,5,1,6,"69eb800832758d43f529f9af"
1670,19,8,1.321,5,1,8,"69eb800832758d43f529f9af"
1671,19,7,0.789,5,1,7,"69eb800832758d43f529f9af"
1672,19,2,1.385,5,0,5,"69eb800832758d43f529f9af"
1673,19,4,1.772,5,0,5,"69eb800832758d43f529f9af"
1674,19,4,1.303,5,0,5,"69eb800832758d43f529f9af"
1675,19,8,1.386,5,1,8,"69eb800832758d43f529f9af"
1676,19,3,1.015,5,0,5,"69eb800832758d43f529f9af"
1677,19,8,0.723,5,1,8,"69eb800832758d43f529f9af"
1678,19,6,0.851,5,0,5,"69eb800832758d43f529f9af"
1679,19,3,1.057,5,1,3,"69eb800832758d43f529f9af"
1680,19,8,1.57,5,1,8,"69eb800832758d43f529f9af"
1681,19,6,1.007,5,0,5,"69eb800832758d43f529f9af"
1682,19,4,1.092,5,0,5,"69eb800832758d43f529f9af"
1683,19,3,1.309,5,0,5,"69eb800832758d43f529f9af"
1684,19,6,1.577,5,1,6,"69eb800832758d43f529f9af"
1685,19,7,1.2,5,0,5,"69eb800832758d43f529f9af"
1686,19,7,1.892,5,0,5,"69eb800832758d43f529f9af"
1687,19,2,0.58,5,0,5,"69eb800832758d43f529f9af"
1688,19,7,0.769,5,0,5,"69eb800832758d43f529f9af"
1689,19,6,1.839,5,1,6,"69eb800832758d43f529f9af"
1690,19,4,1.91,5,0,5,"69eb800832758d43f529f9af"
1691,19,6,1.392,5,1,6,"69eb800832758d43f529f9af"
1692,19,6,1.954,5,0,5,"69eb800832758d43f529f9af"
1693,19,8,0.759,5,1,8,"69eb800832758d43f529f9af"
1694,19,2,1.883,5,1,2,"69eb800832758d43f529f9af"
1695,19,7,1.41,5,1,7,"69eb800832758d43f529f9af"
1696,19,7,2.003,5,0,5,"69eb800832758d43f529f9af"
1697,19,3,1.347,5,1,3,"69eb800832758d43f529f9af"
1698,19,4,0.907,5,0,5,"69eb800832758d43f529f9af"
1699,19,8,1.124,5,0,5,"69eb800832758d43f529f9af"
1700,19,3,1.873,5,0,5,"69eb800832758d43f529f9af"
1701,19,2,0.558,5,1,2,"69eb800832758d43f529f9af"
1702,19,8,1.349,5,1,8,"69eb800832758d43f529f9af"
1703,19,4,1.193,5,1,4,"69eb800832758d43f529f9af"
1704,19,7,1.713,5,0,5,"69eb800832758d43f529f9af"
1705,20,3,1.116,5,1,3,"69ee792c66e99d9dc5c7793f"
1706,20,7,0.699,5,0,5,"69ee792c66e99d9dc5c7793f"
1707,20,6,0.738,5,0,5,"69ee792c66e99d9dc5c7793f"
1708,20,7,0.882,5,1,7,"69ee792c66e99d9dc5c7793f"
1709,20,4,1.086,5,1,4,"69ee792c66e99d9dc5c7793f"
1710,20,3,1.159,5,0,5,"69ee792c66e99d9dc5c7793f"
1711,20,8,1.067,5,0,5,"69ee792c66e99d9dc5c7793f"
1712,20,2,1.329,5,0,5,"69ee792c66e99d9dc5c7793f"
1713,20,8,1.608,5,0,5,"69ee792c66e99d9dc5c7793f"
1714,20,2,1.915,5,0,5,"69ee792c66e99d9dc5c7793f"
1715,20,8,1.087,5,1,8,"69ee792c66e99d9dc5c7793f"
1716,20,4,0.714,5,1,4,"69ee792c66e99d9dc5c7793f"
1717,20,3,1.746,5,1,3,"69ee792c66e99d9dc5c7793f"
1718,20,6,0.874,5,0,5,"69ee792c66e99d9dc5c7793f"
1719,20,7,1.375,5,0,5,"69ee792c66e99d9dc5c7793f"
1720,20,2,1.417,5,0,5,"69ee792c66e99d9dc5c7793f"
1721,20,4,1.866,5,0,5,"69ee792c66e99d9dc5c7793f"
1722,20,2,1.373,5,0,5,"69ee792c66e99d9dc5c7793f"
1723,20,8,0.692,5,0,5,"69ee792c66e99d9dc5c7793f"
1724,20,7,0.692,5,1,7,"69ee792c66e99d9dc5c7793f"
1725,20,2,0.846,5,0,5,"69ee792c66e99d9dc5c7793f"
1726,20,6,0.848,5,1,6,"69ee792c66e99d9dc5c7793f"
1727,20,3,0.697,5,1,3,"69ee792c66e99d9dc5c7793f"
1728,20,6,1.179,5,1,6,"69ee792c66e99d9dc5c7793f"
1729,20,8,0.774,5,1,8,"69ee792c66e99d9dc5c7793f"
1730,20,7,0.953,5,1,7,"69ee792c66e99d9dc5c7793f"
1731,20,3,0.636,5,0,5,"69ee792c66e99d9dc5c7793f"
1732,20,6,0.649,5,0,5,"69ee792c66e99d9dc5c7793f"
1733,20,3,0.737,5,1,3,"69ee792c66e99d9dc5c7793f"
1734,20,7,0.859,5,1,7,"69ee792c66e99d9dc5c7793f"
1735,20,4,0.711,5,1,4,"69ee792c66e99d9dc5c7793f"
1736,20,4,0.932,5,0,5,"69ee792c66e99d9dc5c7793f"
1737,20,4,0.765,5,1,4,"69ee792c66e99d9dc5c7793f"
1738,20,2,0.965,5,1,2,"69ee792c66e99d9dc5c7793f"
1739,20,8,0.982,5,0,5,"69ee792c66e99d9dc5c7793f"
1740,20,7,0.991,5,0,5,"69ee792c66e99d9dc5c7793f"
1741,20,6,1.419,5,0,5,"69ee792c66e99d9dc5c7793f"
1742,20,3,2.261,5,0,5,"69ee792c66e99d9dc5c7793f"
1743,20,4,0.819,5,1,4,"69ee792c66e99d9dc5c7793f"
1744,20,2,1.236,5,1,2,"69ee792c66e99d9dc5c7793f"
1745,20,8,0.745,5,1,8,"69ee792c66e99d9dc5c7793f"
1746,20,6,0.831,5,1,6,"69ee792c66e99d9dc5c7793f"
1747,20,6,0.738,5,0,5,"69ee792c66e99d9dc5c7793f"
1748,20,4,1.396,5,0,5,"69ee792c66e99d9dc5c7793f"
1749,20,2,0.999,5,0,5,"69ee792c66e99d9dc5c7793f"
1750,20,8,1.308,5,0,5,"69ee792c66e99d9dc5c7793f"
1751,20,4,0.859,5,1,4,"69ee792c66e99d9dc5c7793f"
1752,20,7,1.893,5,1,7,"69ee792c66e99d9dc5c7793f"
1753,20,2,2.186,5,1,2,"69ee792c66e99d9dc5c7793f"
1754,20,3,1.78,5,0,5,"69ee792c66e99d9dc5c7793f"
1755,20,7,1.189,5,0,5,"69ee792c66e99d9dc5c7793f"
1756,20,4,0.818,5,1,4,"69ee792c66e99d9dc5c7793f"
1757,20,6,0.937,5,0,5,"69ee792c66e99d9dc5c7793f"
1758,20,2,0.985,5,0,5,"69ee792c66e99d9dc5c7793f"
1759,20,8,1.146,5,1,8,"69ee792c66e99d9dc5c7793f"
1760,20,6,1.106,5,0,5,"69ee792c66e99d9dc5c7793f"
1761,20,7,0.747,5,0,5,"69ee792c66e99d9dc5c7793f"
1762,20,8,0.784,5,0,5,"69ee792c66e99d9dc5c7793f"
1763,20,3,0.715,5,0,5,"69ee792c66e99d9dc5c7793f"
1764,20,4,1.162,5,0,5,"69ee792c66e99d9dc5c7793f"
1765,20,3,1.457,5,0,5,"69ee792c66e99d9dc5c7793f"
1766,20,7,1.286,5,0,5,"69ee792c66e99d9dc5c7793f"
1767,20,4,1.196,5,1,4,"69ee792c66e99d9dc5c7793f"
1768,20,2,2.071,5,1,2,"69ee792c66e99d9dc5c7793f"
1769,20,6,1.6,5,1,6,"69ee792c66e99d9dc5c7793f"
1770,20,3,1.077,5,1,3,"69ee792c66e99d9dc5c7793f"
1771,20,2,0.893,5,1,2,"69ee792c66e99d9dc5c7793f"
1772,20,6,1.611,5,1,6,"69ee792c66e99d9dc5c7793f"
1773,20,7,1.167,5,1,7,"69ee792c66e99d9dc5c7793f"
1774,20,2,1.697,5,1,2,"69ee792c66e99d9dc5c7793f"
1775,20,8,1.109,5,1,8,"69ee792c66e99d9dc5c7793f"
1776,20,4,1.354,5,1,4,"69ee792c66e99d9dc5c7793f"
1777,20,3,1.035,5,1,3,"69ee792c66e99d9dc5c7793f"
1778,20,8,1.929,5,1,8,"69ee792c66e99d9dc5c7793f"
1779,20,4,1.275,5,0,5,"69ee792c66e99d9dc5c7793f"
1780,20,3,1.324,5,0,5,"69ee792c66e99d9dc5c7793f"
1781,20,2,1.167,5,0,5,"69ee792c66e99d9dc5c7793f"
1782,20,6,1.708,5,1,6,"69ee792c66e99d9dc5c7793f"
1783,20,7,1.07,5,0,5,"69ee792c66e99d9dc5c7793f"
1784,20,2,1.069,5,0,5,"69ee792c66e99d9dc5c7793f"
1785,20,6,0.871,5,0,5,"69ee792c66e99d9dc5c7793f"
1786,20,8,0.696,5,1,8,"69ee792c66e99d9dc5c7793f"
1787,20,3,1.234,5,1,3,"69ee792c66e99d9dc5c7793f"
1788,20,4,1.405,5,1,4,"69ee792c66e99d9dc5c7793f"
1789,20,6,1.41,5,0,5,"69ee792c66e99d9dc5c7793f"
1790,20,2,0.858,5,1,2,"69ee792c66e99d9dc5c7793f"
1791,20,7,0.917,5,1,7,"69ee792c66e99d9dc5c7793f"
1792,20,8,1.191,5,0,5,"69ee792c66e99d9dc5c7793f"
1793,20,7,0.872,5,0,5,"69ee792c66e99d9dc5c7793f"
1794,20,3,0.798,5,0,5,"69ee792c66e99d9dc5c7793f"
1795,20,3,1.424,5,0,5,"69ee792c66e99d9dc5c7793f"
1796,20,7,1.769,5,0,5,"69ee792c66e99d9dc5c7793f"
1797,20,4,1.572,5,1,4,"69ee792c66e99d9dc5c7793f"
1798,20,8,0.985,5,1,8,"69ee792c66e99d9dc5c7793f"
1799,20,2,1.223,5,0,5,"69ee792c66e99d9dc5c7793f"
1800,20,4,0.804,5,0,5,"69ee792c66e99d9dc5c7793f"
1801,20,6,0.904,5,0,5,"69ee792c66e99d9dc5c7793f"
1802,20,3,0.648,5,1,3,"69ee792c66e99d9dc5c7793f"
1803,20,6,1.5,5,0,5,"69ee792c66e99d9dc5c7793f"
1804,20,8,1.255,5,1,8,"69ee792c66e99d9dc5c7793f"
1805,20,2,1.296,5,1,2,"69ee792c66e99d9dc5c7793f"
1806,20,2,1.187,5,0,5,"69ee792c66e99d9dc5c7793f"
1807,20,4,1.492,5,0,5,"69ee792c66e99d9dc5c7793f"
1808,20,6,0.703,5,0,5,"69ee792c66e99d9dc5c7793f"
1809,20,8,0.84,5,1,8,"69ee792c66e99d9dc5c7793f"
1810,20,6,1.146,5,0,5,"69ee792c66e99d9dc5c7793f"
1811,20,8,1.592,5,0,5,"69ee792c66e99d9dc5c7793f"
1812,20,2,2.199,5,1,2,"69ee792c66e99d9dc5c7793f"
1813,20,3,1.493,5,0,5,"69ee792c66e99d9dc5c7793f"
1814,20,3,1.006,5,1,3,"69ee792c66e99d9dc5c7793f"
1815,20,3,1.717,5,0,5,"69ee792c66e99d9dc5c7793f"
1816,20,4,1.394,5,1,4,"69ee792c66e99d9dc5c7793f"
1817,20,6,1.288,5,1,6,"69ee792c66e99d9dc5c7793f"
1818,20,7,1.03,5,1,7,"69ee792c66e99d9dc5c7793f"
1819,20,4,1.654,5,0,5,"69ee792c66e99d9dc5c7793f"
1820,20,7,1.603,5,0,5,"69ee792c66e99d9dc5c7793f"
1821,20,8,1.181,5,1,8,"69ee792c66e99d9dc5c7793f"
1822,20,7,1.771,5,1,7,"69ee792c66e99d9dc5c7793f"
1823,20,8,0.973,5,0,5,"69ee792c66e99d9dc5c7793f"
1824,20,3,1.492,5,1,3,"69ee792c66e99d9dc5c7793f"
1825,20,4,1.186,5,0,5,"69ee792c66e99d9dc5c7793f"
1826,20,7,0.988,5,0,5,"69ee792c66e99d9dc5c7793f"
1827,20,6,1.699,5,0,5,"69ee792c66e99d9dc5c7793f"
1828,20,4,2.001,5,0,5,"69ee792c66e99d9dc5c7793f"
1829,20,2,1.385,5,1,2,"69ee792c66e99d9dc5c7793f"
1830,20,6,1.081,5,0,5,"69ee792c66e99d9dc5c7793f"
1831,20,8,1.488,5,1,8,"69ee792c66e99d9dc5c7793f"
1832,20,2,1.325,5,0,5,"69ee792c66e99d9dc5c7793f"
1833,20,4,1.514,5,1,4,"69ee792c66e99d9dc5c7793f"
1834,20,8,0.757,5,0,5,"69ee792c66e99d9dc5c7793f"
1835,20,3,0.939,5,1,3,"69ee792c66e99d9dc5c7793f"
1836,20,7,1.549,5,0,5,"69ee792c66e99d9dc5c7793f"
1837,20,3,2.253,5,0,5,"69ee792c66e99d9dc5c7793f"
1838,3,3,1.173,5,0,5,"69a65cb77a65aab485084932"
1839,3,4,1.602,5,1,4,"69a65cb77a65aab485084932"
1840,3,6,1.312,5,1,6,"69a65cb77a65aab485084932"
1841,3,3,1.909,5,1,3,"69a65cb77a65aab485084932"
1842,3,2,2.272,5,0,5,"69a65cb77a65aab485084932"
1843,3,4,1.988,5,1,4,"69a65cb77a65aab485084932"
1844,3,7,1.675,5,0,5,"69a65cb77a65aab485084932"
1845,3,8,1.018,5,1,8,"69a65cb77a65aab485084932"
1846,3,7,1.305,5,1,7,"69a65cb77a65aab485084932"
1847,3,8,1.349,5,0,5,"69a65cb77a65aab485084932"
1848,3,6,1.772,5,0,5,"69a65cb77a65aab485084932"
1849,3,3,1.941,5,0,5,"69a65cb77a65aab485084932"
1850,3,4,1.552,5,0,5,"69a65cb77a65aab485084932"
1851,3,8,1.238,5,1,8,"69a65cb77a65aab485084932"
1852,3,7,1.519,5,1,7,"69a65cb77a65aab485084932"
1853,3,2,1.801,5,0,5,"69a65cb77a65aab485084932"
1854,3,6,1.084,5,1,6,"69a65cb77a65aab485084932"
1855,3,2,1.796,5,1,2,"69a65cb77a65aab485084932"
1856,3,7,1.143,5,1,7,"69a65cb77a65aab485084932"
1857,3,6,1.158,5,1,6,"69a65cb77a65aab485084932"
1858,3,8,0.956,5,0,5,"69a65cb77a65aab485084932"
1859,3,4,2.6,5,0,5,"69a65cb77a65aab485084932"
1860,3,3,1.42,5,0,5,"69a65cb77a65aab485084932"
1861,3,6,0.954,5,1,6,"69a65cb77a65aab485084932"
1862,3,8,1.49,5,1,8,"69a65cb77a65aab485084932"
1863,3,2,2.073,5,1,2,"69a65cb77a65aab485084932"
1864,3,7,2.007,5,0,5,"69a65cb77a65aab485084932"
1865,3,8,1.078,5,1,8,"69a65cb77a65aab485084932"
1866,3,7,1.28,5,1,7,"69a65cb77a65aab485084932"
1867,3,3,1.375,5,0,5,"69a65cb77a65aab485084932"
1868,3,4,1.968,5,1,4,"69a65cb77a65aab485084932"
1869,3,3,2.274,5,1,3,"69a65cb77a65aab485084932"
1870,3,2,2.257,5,1,2,"69a65cb77a65aab485084932"
1871,3,2,2.753,5,1,2,"69a65cb77a65aab485084932"
1872,3,6,1.992,5,1,6,"69a65cb77a65aab485084932"
1873,3,4,1.384,5,1,4,"69a65cb77a65aab485084932"
1874,3,7,2.295,5,1,7,"69a65cb77a65aab485084932"
1875,3,3,1.843,5,1,3,"69a65cb77a65aab485084932"
1876,3,2,1.266,5,0,5,"69a65cb77a65aab485084932"
1877,3,6,1.212,5,0,5,"69a65cb77a65aab485084932"
1878,3,4,1.187,5,0,5,"69a65cb77a65aab485084932"
1879,3,7,1.056,5,0,5,"69a65cb77a65aab485084932"
1880,3,7,1.027,5,1,7,"69a65cb77a65aab485084932"
1881,3,2,1.894,5,1,2,"69a65cb77a65aab485084932"
1882,3,4,1.502,5,0,5,"69a65cb77a65aab485084932"
1883,3,6,1.223,5,1,6,"69a65cb77a65aab485084932"
1884,3,4,2.189,5,0,5,"69a65cb77a65aab485084932"
1885,3,8,1.957,5,0,5,"69a65cb77a65aab485084932"
1886,3,6,1.929,5,1,6,"69a65cb77a65aab485084932"
1887,3,2,2.285,5,0,5,"69a65cb77a65aab485084932"
1888,3,3,2.039,5,1,3,"69a65cb77a65aab485084932"
1889,3,3,1.67,5,0,5,"69a65cb77a65aab485084932"
1890,3,8,1.752,5,1,8,"69a65cb77a65aab485084932"
1891,3,6,2.356,5,0,5,"69a65cb77a65aab485084932"
1892,3,8,1.594,5,1,8,"69a65cb77a65aab485084932"
1893,3,6,1.93,5,0,5,"69a65cb77a65aab485084932"
1894,3,3,1.93,5,0,5,"69a65cb77a65aab485084932"
1895,3,7,2.156,5,0,5,"69a65cb77a65aab485084932"
1896,3,3,2.74,5,1,3,"69a65cb77a65aab485084932"
1897,3,4,2.055,5,0,5,"69a65cb77a65aab485084932"
1898,3,6,2.806,5,1,6,"69a65cb77a65aab485084932"
1899,3,4,1.742,5,0,5,"69a65cb77a65aab485084932"
1900,3,2,1.288,5,1,2,"69a65cb77a65aab485084932"
1901,3,7,1.591,5,0,5,"69a65cb77a65aab485084932"
1902,3,2,2.155,5,0,5,"69a65cb77a65aab485084932"
1903,3,2,2.068,5,0,5,"69a65cb77a65aab485084932"
1904,3,3,2.376,5,1,3,"69a65cb77a65aab485084932"
1905,3,4,1.648,5,1,4,"69a65cb77a65aab485084932"
1906,3,7,1.401,5,0,5,"69a65cb77a65aab485084932"
1907,3,8,2.295,5,0,5,"69a65cb77a65aab485084932"
1908,3,8,1.777,5,0,5,"69a65cb77a65aab485084932"
1909,3,6,1.46,5,0,5,"69a65cb77a65aab485084932"
1910,3,4,1.61,5,1,4,"69a65cb77a65aab485084932"
1911,3,2,1.637,5,0,5,"69a65cb77a65aab485084932"
1912,3,3,1.797,5,1,3,"69a65cb77a65aab485084932"
1913,3,8,1.568,5,0,5,"69a65cb77a65aab485084932"
1914,3,6,2.12,5,0,5,"69a65cb77a65aab485084932"
1915,3,3,1.737,5,0,5,"69a65cb77a65aab485084932"
1916,3,2,2.255,5,1,2,"69a65cb77a65aab485084932"
1917,3,4,2.003,5,1,4,"69a65cb77a65aab485084932"
1918,3,4,2.145,5,1,4,"69a65cb77a65aab485084932"
1919,3,6,2.24,5,0,5,"69a65cb77a65aab485084932"
1920,3,7,1.928,5,1,7,"69a65cb77a65aab485084932"
1921,3,3,1.812,5,1,3,"69a65cb77a65aab485084932"
1922,3,7,2.289,5,0,5,"69a65cb77a65aab485084932"
1923,3,2,2.1,5,1,2,"69a65cb77a65aab485084932"
1924,3,8,1.701,5,1,8,"69a65cb77a65aab485084932"
1925,3,2,2.864,5,0,5,"69a65cb77a65aab485084932"
1926,3,3,2.015,5,0,5,"69a65cb77a65aab485084932"
1927,3,3,1.585,5,0,5,"69a65cb77a65aab485084932"
1928,3,8,1.357,5,1,8,"69a65cb77a65aab485084932"
1929,3,2,3.365,5,0,5,"69a65cb77a65aab485084932"
1930,3,6,2.512,5,0,5,"69a65cb77a65aab485084932"
1931,3,7,1.802,5,0,5,"69a65cb77a65aab485084932"
1932,3,8,1.64,5,1,8,"69a65cb77a65aab485084932"
1933,3,6,2.131,5,0,5,"69a65cb77a65aab485084932"
1934,3,8,1.425,5,0,5,"69a65cb77a65aab485084932"
1935,3,4,1.403,5,1,4,"69a65cb77a65aab485084932"
1936,3,2,1.796,5,0,5,"69a65cb77a65aab485084932"
1937,3,4,2.099,5,1,4,"69a65cb77a65aab485084932"
1938,3,6,1.993,5,1,6,"69a65cb77a65aab485084932"
1939,3,3,2.641,5,0,5,"69a65cb77a65aab485084932"
1940,3,7,1.723,5,0,5,"69a65cb77a65aab485084932"
1941,3,6,2.054,5,0,5,"69a65cb77a65aab485084932"
1942,3,2,1.876,5,0,5,"69a65cb77a65aab485084932"
1943,3,7,1.887,5,1,7,"69a65cb77a65aab485084932"
1944,3,3,1.953,5,1,3,"69a65cb77a65aab485084932"
1945,3,3,2.068,5,1,3,"69a65cb77a65aab485084932"
1946,3,8,1.706,5,1,8,"69a65cb77a65aab485084932"
1947,3,8,1.438,5,1,8,"69a65cb77a65aab485084932"
1948,3,7,1.32,5,0,5,"69a65cb77a65aab485084932"
1949,3,6,1.392,5,1,6,"69a65cb77a65aab485084932"
1950,3,2,1.418,5,1,2,"69a65cb77a65aab485084932"
1951,3,4,1.803,5,0,5,"69a65cb77a65aab485084932"
1952,3,3,1.491,5,1,3,"69a65cb77a65aab485084932"
1953,3,8,1.12,5,1,8,"69a65cb77a65aab485084932"
1954,3,4,2.272,5,0,5,"69a65cb77a65aab485084932"
1955,3,4,1.303,5,1,4,"69a65cb77a65aab485084932"
1956,3,7,1.088,5,0,5,"69a65cb77a65aab485084932"
1957,3,6,1.169,5,0,5,"69a65cb77a65aab485084932"
1958,3,3,2.77,5,1,3,"69a65cb77a65aab485084932"
1959,3,8,0.876,5,1,8,"69a65cb77a65aab485084932"
1960,3,2,1.825,5,1,2,"69a65cb77a65aab485084932"
1961,3,2,1.354,5,0,5,"69a65cb77a65aab485084932"
1962,3,8,0.831,5,1,8,"69a65cb77a65aab485084932"
1963,3,4,2.219,5,1,4,"69a65cb77a65aab485084932"
1964,3,6,2.024,5,1,6,"69a65cb77a65aab485084932"
1965,3,7,1.319,5,1,7,"69a65cb77a65aab485084932"
1966,3,8,0.978,5,0,5,"69a65cb77a65aab485084932"
1967,3,4,1.918,5,1,4,"69a65cb77a65aab485084932"
1968,3,6,0.855,5,0,5,"69a65cb77a65aab485084932"
1969,3,3,2.526,5,1,3,"69a65cb77a65aab485084932"
1970,3,4,2.645,5,1,4,"69a65cb77a65aab485084932"
1971,3,6,1.543,5,1,6,"69a65cb77a65aab485084932"
1972,3,3,2.606,5,1,3,"69a65cb77a65aab485084932"
1973,3,7,1.37,5,0,5,"69a65cb77a65aab485084932"
1974,3,7,1.2,5,1,7,"69a65cb77a65aab485084932"
1975,1,4,1.542,5,1,4,"67f12c6537225c87ef8abc87"
1976,1,3,1.66,5,1,3,"67f12c6537225c87ef8abc87"
1977,1,6,1.572,5,1,6,"67f12c6537225c87ef8abc87"
1978,1,8,1.428,5,1,8,"67f12c6537225c87ef8abc87"
1979,1,8,1.424,5,1,8,"67f12c6537225c87ef8abc87"
1980,1,4,1.734,5,0,5,"67f12c6537225c87ef8abc87"
1981,1,6,1.729,5,1,6,"67f12c6537225c87ef8abc87"
1982,1,8,1.593,5,0,5,"67f12c6537225c87ef8abc87"
1983,1,3,1.912,5,1,3,"67f12c6537225c87ef8abc87"
1984,1,7,1.727,5,1,7,"67f12c6537225c87ef8abc87"
1985,1,7,1.887,5,0,5,"67f12c6537225c87ef8abc87"
1986,1,2,2.811,5,1,2,"67f12c6537225c87ef8abc87"
1987,1,3,1.636,5,0,5,"67f12c6537225c87ef8abc87"
1988,1,2,1.611,5,0,5,"67f12c6537225c87ef8abc87"
1989,1,2,1.82,5,1,2,"67f12c6537225c87ef8abc87"
1990,1,4,1.894,5,1,4,"67f12c6537225c87ef8abc87"
1991,1,6,1.336,5,0,5,"67f12c6537225c87ef8abc87"
1992,1,7,1.862,5,0,5,"67f12c6537225c87ef8abc87"
1993,1,2,1.644,5,1,2,"67f12c6537225c87ef8abc87"
1994,1,6,1.927,5,1,6,"67f12c6537225c87ef8abc87"
1995,1,2,1.506,5,1,2,"67f12c6537225c87ef8abc87"
1996,1,7,1.451,5,1,7,"67f12c6537225c87ef8abc87"
1997,1,3,2.093,5,0,5,"67f12c6537225c87ef8abc87"
1998,1,7,1.372,5,0,5,"67f12c6537225c87ef8abc87"
1999,1,6,1.419,5,1,6,"67f12c6537225c87ef8abc87"
2000,1,3,2.147,5,0,5,"67f12c6537225c87ef8abc87"
2001,1,4,1.777,5,0,5,"67f12c6537225c87ef8abc87"
2002,1,8,1.648,5,1,8,"67f12c6537225c87ef8abc87"
2003,1,7,1.648,5,0,5,"67f12c6537225c87ef8abc87"
2004,1,6,1.828,5,0,5,"67f12c6537225c87ef8abc87"
2005,1,2,2.309,5,0,5,"67f12c6537225c87ef8abc87"
2006,1,3,2.436,5,0,5,"67f12c6537225c87ef8abc87"
2007,1,8,1.463,5,0,5,"67f12c6537225c87ef8abc87"
2008,1,4,1.691,5,0,5,"67f12c6537225c87ef8abc87"
2009,1,8,1.349,5,0,5,"67f12c6537225c87ef8abc87"
2010,1,4,1.837,5,1,4,"67f12c6537225c87ef8abc87"
2011,1,4,1.074,5,1,4,"67f12c6537225c87ef8abc87"
2012,1,3,2.185,5,0,5,"67f12c6537225c87ef8abc87"
2013,1,4,2.229,5,0,5,"67f12c6537225c87ef8abc87"
2014,1,6,1.996,5,0,5,"67f12c6537225c87ef8abc87"
