"","trial","subject","offer_A","offer_B","is_choice_A","choice"
"1794",1794,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1795",1795,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1796",1796,"69ee792c66e99d9dc5c7793f",7,5,0,5
"1797",1797,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1798",1798,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1799",1799,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1800",1800,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1801",1801,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1802",1802,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1803",1803,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1804",1804,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1805",1805,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1806",1806,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1807",1807,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1808",1808,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1809",1809,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1810",1810,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1811",1811,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1812",1812,"69ee792c66e99d9dc5c7793f",2,5,1,2
"1813",1813,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1814",1814,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1815",1815,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1816",1816,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1817",1817,"69ee792c66e99d9dc5c7793f",6,5,1,6
"1818",1818,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1819",1819,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1820",1820,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1821",1821,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1822",1822,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1823",1823,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1824",1824,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1825",1825,"69ee792c66e99d9dc5c7793f",4,5,1,4
"1826",1826,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1827",1827,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1828",1828,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1829",1829,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1830",1830,"69ee792c66e99d9dc5c7793f",6,5,0,5
"1831",1831,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1832",1832,"69ee792c66e99d9dc5c7793f",2,5,0,5
"1833",1833,"69ee792c66e99d9dc5c7793f",4,5,0,5
"1834",1834,"69ee792c66e99d9dc5c7793f",8,5,1,8
"1835",1835,"69ee792c66e99d9dc5c7793f",3,5,0,5
"1836",1836,"69ee792c66e99d9dc5c7793f",7,5,1,7
"1837",1837,"69ee792c66e99d9dc5c7793f",3,5,1,3
"1838",1838,"69a65cb77a65aab485084932",3,5,1,3
"1839",1839,"69a65cb77a65aab485084932",4,5,0,5
"1840",1840,"69a65cb77a65aab485084932",6,5,1,6
"1841",1841,"69a65cb77a65aab485084932",3,5,0,5
"1842",1842,"69a65cb77a65aab485084932",2,5,0,5
"1843",1843,"69a65cb77a65aab485084932",4,5,0,5
"1844",1844,"69a65cb77a65aab485084932",7,5,1,7
"1845",1845,"69a65cb77a65aab485084932",8,5,1,8
"1846",1846,"69a65cb77a65aab485084932",7,5,1,7
"1847",1847,"69a65cb77a65aab485084932",8,5,1,8
"1848",1848,"69a65cb77a65aab485084932",6,5,1,6
"1849",1849,"69a65cb77a65aab485084932",3,5,0,5
"1850",1850,"69a65cb77a65aab485084932",4,5,1,4
"1851",1851,"69a65cb77a65aab485084932",8,5,1,8
"1852",1852,"69a65cb77a65aab485084932",7,5,1,7
"1853",1853,"69a65cb77a65aab485084932",2,5,0,5
"1854",1854,"69a65cb77a65aab485084932",6,5,1,6
"1855",1855,"69a65cb77a65aab485084932",2,5,0,5
"1856",1856,"69a65cb77a65aab485084932",7,5,1,7
"1857",1857,"69a65cb77a65aab485084932",6,5,1,6
"1858",1858,"69a65cb77a65aab485084932",8,5,1,8
"1859",1859,"69a65cb77a65aab485084932",4,5,1,4
"1860",1860,"69a65cb77a65aab485084932",3,5,0,5
"1861",1861,"69a65cb77a65aab485084932",6,5,1,6
"1862",1862,"69a65cb77a65aab485084932",8,5,1,8
"1863",1863,"69a65cb77a65aab485084932",2,5,0,5
"1864",1864,"69a65cb77a65aab485084932",7,5,1,7
"1865",1865,"69a65cb77a65aab485084932",8,5,1,8
"1866",1866,"69a65cb77a65aab485084932",7,5,1,7
"1867",1867,"69a65cb77a65aab485084932",3,5,1,3
"1868",1868,"69a65cb77a65aab485084932",4,5,0,5
"1869",1869,"69a65cb77a65aab485084932",3,5,0,5
"1870",1870,"69a65cb77a65aab485084932",2,5,0,5
"1871",1871,"69a65cb77a65aab485084932",2,5,0,5
"1872",1872,"69a65cb77a65aab485084932",6,5,1,6
"1873",1873,"69a65cb77a65aab485084932",4,5,1,4
"1874",1874,"69a65cb77a65aab485084932",7,5,0,5
"1875",1875,"69a65cb77a65aab485084932",3,5,0,5
"1876",1876,"69a65cb77a65aab485084932",2,5,0,5
"1877",1877,"69a65cb77a65aab485084932",6,5,1,6
"1878",1878,"69a65cb77a65aab485084932",4,5,1,4
"1879",1879,"69a65cb77a65aab485084932",7,5,1,7
"1880",1880,"69a65cb77a65aab485084932",7,5,1,7
"1881",1881,"69a65cb77a65aab485084932",2,5,0,5
"1882",1882,"69a65cb77a65aab485084932",4,5,0,5
"1883",1883,"69a65cb77a65aab485084932",6,5,1,6
"1884",1884,"69a65cb77a65aab485084932",4,5,0,5
"1885",1885,"69a65cb77a65aab485084932",8,5,1,8
"1886",1886,"69a65cb77a65aab485084932",6,5,0,5
"1887",1887,"69a65cb77a65aab485084932",2,5,0,5
"1888",1888,"69a65cb77a65aab485084932",3,5,0,5
"1889",1889,"69a65cb77a65aab485084932",3,5,0,5
"1890",1890,"69a65cb77a65aab485084932",8,5,0,5
"1891",1891,"69a65cb77a65aab485084932",6,5,0,5
"1892",1892,"69a65cb77a65aab485084932",8,5,1,8
"1893",1893,"69a65cb77a65aab485084932",6,5,1,6
"1894",1894,"69a65cb77a65aab485084932",3,5,0,5
"1895",1895,"69a65cb77a65aab485084932",7,5,0,5
"1896",1896,"69a65cb77a65aab485084932",3,5,0,5
"1897",1897,"69a65cb77a65aab485084932",4,5,0,5
"1898",1898,"69a65cb77a65aab485084932",6,5,1,6
"1899",1899,"69a65cb77a65aab485084932",4,5,0,5
"1900",1900,"69a65cb77a65aab485084932",2,5,0,5
"1901",1901,"69a65cb77a65aab485084932",7,5,0,5
"1902",1902,"69a65cb77a65aab485084932",2,5,0,5
"1903",1903,"69a65cb77a65aab485084932",2,5,0,5
"1904",1904,"69a65cb77a65aab485084932",3,5,0,5
"1905",1905,"69a65cb77a65aab485084932",4,5,0,5
"1906",1906,"69a65cb77a65aab485084932",7,5,1,7
"1907",1907,"69a65cb77a65aab485084932",8,5,1,8
"1908",1908,"69a65cb77a65aab485084932",8,5,1,8
"1909",1909,"69a65cb77a65aab485084932",6,5,1,6
"1910",1910,"69a65cb77a65aab485084932",4,5,0,5
"1911",1911,"69a65cb77a65aab485084932",2,5,0,5
"1912",1912,"69a65cb77a65aab485084932",3,5,0,5
"1913",1913,"69a65cb77a65aab485084932",8,5,1,8
"1914",1914,"69a65cb77a65aab485084932",6,5,1,6
"1915",1915,"69a65cb77a65aab485084932",3,5,0,5
"1916",1916,"69a65cb77a65aab485084932",2,5,0,5
"1917",1917,"69a65cb77a65aab485084932",4,5,0,5
"1918",1918,"69a65cb77a65aab485084932",4,5,0,5
"1919",1919,"69a65cb77a65aab485084932",6,5,1,6
"1920",1920,"69a65cb77a65aab485084932",7,5,1,7
"1921",1921,"69a65cb77a65aab485084932",3,5,0,5
"1922",1922,"69a65cb77a65aab485084932",7,5,1,7
"1923",1923,"69a65cb77a65aab485084932",2,5,0,5
"1924",1924,"69a65cb77a65aab485084932",8,5,1,8
"1925",1925,"69a65cb77a65aab485084932",2,5,0,5
"1926",1926,"69a65cb77a65aab485084932",3,5,0,5
"1927",1927,"69a65cb77a65aab485084932",3,5,1,3
"1928",1928,"69a65cb77a65aab485084932",8,5,1,8
"1929",1929,"69a65cb77a65aab485084932",2,5,0,5
"1930",1930,"69a65cb77a65aab485084932",6,5,1,6
"1931",1931,"69a65cb77a65aab485084932",7,5,1,7
"1932",1932,"69a65cb77a65aab485084932",8,5,1,8
"1933",1933,"69a65cb77a65aab485084932",6,5,1,6
"1934",1934,"69a65cb77a65aab485084932",8,5,1,8
"1935",1935,"69a65cb77a65aab485084932",4,5,1,4
"1936",1936,"69a65cb77a65aab485084932",2,5,0,5
"1937",1937,"69a65cb77a65aab485084932",4,5,0,5
"1938",1938,"69a65cb77a65aab485084932",6,5,0,5
"1939",1939,"69a65cb77a65aab485084932",3,5,1,3
"1940",1940,"69a65cb77a65aab485084932",7,5,1,7
"1941",1941,"69a65cb77a65aab485084932",6,5,1,6
"1942",1942,"69a65cb77a65aab485084932",2,5,0,5
"1943",1943,"69a65cb77a65aab485084932",7,5,1,7
"1944",1944,"69a65cb77a65aab485084932",3,5,0,5
"1945",1945,"69a65cb77a65aab485084932",3,5,0,5
"1946",1946,"69a65cb77a65aab485084932",8,5,1,8
"1947",1947,"69a65cb77a65aab485084932",8,5,1,8
"1948",1948,"69a65cb77a65aab485084932",7,5,1,7
"1949",1949,"69a65cb77a65aab485084932",6,5,1,6
"1950",1950,"69a65cb77a65aab485084932",2,5,0,5
"1951",1951,"69a65cb77a65aab485084932",4,5,1,4
"1952",1952,"69a65cb77a65aab485084932",3,5,1,3
"1953",1953,"69a65cb77a65aab485084932",8,5,1,8
"1954",1954,"69a65cb77a65aab485084932",4,5,0,5
"1955",1955,"69a65cb77a65aab485084932",4,5,1,4
"1956",1956,"69a65cb77a65aab485084932",7,5,1,7
"1957",1957,"69a65cb77a65aab485084932",6,5,1,6
"1958",1958,"69a65cb77a65aab485084932",3,5,0,5
"1959",1959,"69a65cb77a65aab485084932",8,5,1,8
"1960",1960,"69a65cb77a65aab485084932",2,5,0,5
"1961",1961,"69a65cb77a65aab485084932",2,5,0,5
"1962",1962,"69a65cb77a65aab485084932",8,5,1,8
"1963",1963,"69a65cb77a65aab485084932",4,5,1,4
"1964",1964,"69a65cb77a65aab485084932",6,5,1,6
"1965",1965,"69a65cb77a65aab485084932",7,5,1,7
"1966",1966,"69a65cb77a65aab485084932",8,5,1,8
"1967",1967,"69a65cb77a65aab485084932",4,5,0,5
"1968",1968,"69a65cb77a65aab485084932",6,5,1,6
"1969",1969,"69a65cb77a65aab485084932",3,5,0,5
"1970",1970,"69a65cb77a65aab485084932",4,5,0,5
"1971",1971,"69a65cb77a65aab485084932",6,5,1,6
"1972",1972,"69a65cb77a65aab485084932",3,5,0,5
"1973",1973,"69a65cb77a65aab485084932",7,5,1,7
"1974",1974,"69a65cb77a65aab485084932",7,5,1,7
"1975",1975,"67f12c6537225c87ef8abc87",4,5,0,5
"1976",1976,"67f12c6537225c87ef8abc87",3,5,0,5
"1977",1977,"67f12c6537225c87ef8abc87",6,5,0,5
"1978",1978,"67f12c6537225c87ef8abc87",8,5,1,8
"1979",1979,"67f12c6537225c87ef8abc87",8,5,1,8
"1980",1980,"67f12c6537225c87ef8abc87",4,5,1,4
"1981",1981,"67f12c6537225c87ef8abc87",6,5,0,5
"1982",1982,"67f12c6537225c87ef8abc87",8,5,1,8
"1983",1983,"67f12c6537225c87ef8abc87",3,5,0,5
"1984",1984,"67f12c6537225c87ef8abc87",7,5,1,7
"1985",1985,"67f12c6537225c87ef8abc87",7,5,1,7
"1986",1986,"67f12c6537225c87ef8abc87",2,5,0,5
"1987",1987,"67f12c6537225c87ef8abc87",3,5,1,3
"1988",1988,"67f12c6537225c87ef8abc87",2,5,0,5
"1989",1989,"67f12c6537225c87ef8abc87",2,5,0,5
"1990",1990,"67f12c6537225c87ef8abc87",4,5,0,5
"1991",1991,"67f12c6537225c87ef8abc87",6,5,1,6
"1992",1992,"67f12c6537225c87ef8abc87",7,5,1,7
"1993",1993,"67f12c6537225c87ef8abc87",2,5,0,5
"1994",1994,"67f12c6537225c87ef8abc87",6,5,1,6
"1995",1995,"67f12c6537225c87ef8abc87",2,5,0,5
"1996",1996,"67f12c6537225c87ef8abc87",7,5,0,5
"1997",1997,"67f12c6537225c87ef8abc87",3,5,1,3
"1998",1998,"67f12c6537225c87ef8abc87",7,5,1,7
"1999",1999,"67f12c6537225c87ef8abc87",6,5,1,6
"2000",2000,"67f12c6537225c87ef8abc87",3,5,0,5
"2001",2001,"67f12c6537225c87ef8abc87",4,5,0,5
"2002",2002,"67f12c6537225c87ef8abc87",8,5,1,8
"2003",2003,"67f12c6537225c87ef8abc87",7,5,1,7
"2004",2004,"67f12c6537225c87ef8abc87",6,5,0,5
"2005",2005,"67f12c6537225c87ef8abc87",2,5,0,5
"2006",2006,"67f12c6537225c87ef8abc87",3,5,0,5
"2007",2007,"67f12c6537225c87ef8abc87",8,5,1,8
"2008",2008,"67f12c6537225c87ef8abc87",4,5,1,4
"2009",2009,"67f12c6537225c87ef8abc87",8,5,1,8
"2010",2010,"67f12c6537225c87ef8abc87",4,5,1,4
"2011",2011,"67f12c6537225c87ef8abc87",4,5,0,5
"2012",2012,"67f12c6537225c87ef8abc87",3,5,0,5
"2013",2013,"67f12c6537225c87ef8abc87",4,5,0,5
"2014",2014,"67f12c6537225c87ef8abc87",6,5,1,6
"2015",2015,"67f12c6537225c87ef8abc87",2,5,0,5
"2016",2016,"67f12c6537225c87ef8abc87",4,5,0,5
"2017",2017,"67f12c6537225c87ef8abc87",3,5,0,5
"2018",2018,"67f12c6537225c87ef8abc87",7,5,0,5
"2019",2019,"67f12c6537225c87ef8abc87",7,5,1,7
"2020",2020,"67f12c6537225c87ef8abc87",8,5,0,5
"2021",2021,"67f12c6537225c87ef8abc87",2,5,0,5
"2022",2022,"67f12c6537225c87ef8abc87",6,5,1,6
"2023",2023,"67f12c6537225c87ef8abc87",8,5,1,8
"2024",2024,"67f12c6537225c87ef8abc87",3,5,0,5
"2025",2025,"67f12c6537225c87ef8abc87",2,5,1,2
"2026",2026,"67f12c6537225c87ef8abc87",6,5,1,6
"2027",2027,"67f12c6537225c87ef8abc87",7,5,1,7
"2028",2028,"67f12c6537225c87ef8abc87",7,5,1,7
"2029",2029,"67f12c6537225c87ef8abc87",6,5,0,5
"2030",2030,"67f12c6537225c87ef8abc87",6,5,1,6
"2031",2031,"67f12c6537225c87ef8abc87",2,5,0,5
"2032",2032,"67f12c6537225c87ef8abc87",8,5,1,8
"2033",2033,"67f12c6537225c87ef8abc87",7,5,0,5
"2034",2034,"67f12c6537225c87ef8abc87",3,5,0,5
"2035",2035,"67f12c6537225c87ef8abc87",7,5,0,5
"2036",2036,"67f12c6537225c87ef8abc87",2,5,1,2
"2037",2037,"67f12c6537225c87ef8abc87",8,5,1,8
"2038",2038,"67f12c6537225c87ef8abc87",6,5,1,6
"2039",2039,"67f12c6537225c87ef8abc87",4,5,1,4
"2040",2040,"67f12c6537225c87ef8abc87",3,5,1,3
"2041",2041,"67f12c6537225c87ef8abc87",4,5,0,5
"2042",2042,"67f12c6537225c87ef8abc87",2,5,0,5
"2043",2043,"67f12c6537225c87ef8abc87",4,5,1,4
"2044",2044,"67f12c6537225c87ef8abc87",4,5,0,5
"2045",2045,"67f12c6537225c87ef8abc87",2,5,1,2
"2046",2046,"67f12c6537225c87ef8abc87",8,5,1,8
"2047",2047,"67f12c6537225c87ef8abc87",7,5,1,7
"2048",2048,"67f12c6537225c87ef8abc87",4,5,1,4
"2049",2049,"67f12c6537225c87ef8abc87",4,5,1,4
"2050",2050,"67f12c6537225c87ef8abc87",7,5,0,5
"2051",2051,"67f12c6537225c87ef8abc87",2,5,0,5
"2052",2052,"67f12c6537225c87ef8abc87",2,5,0,5
"2053",2053,"67f12c6537225c87ef8abc87",8,5,1,8
"2054",2054,"67f12c6537225c87ef8abc87",6,5,1,6
"2055",2055,"67f12c6537225c87ef8abc87",6,5,1,6
"2056",2056,"67f12c6537225c87ef8abc87",8,5,1,8
"2057",2057,"67f12c6537225c87ef8abc87",3,5,0,5
"2058",2058,"67f12c6537225c87ef8abc87",6,5,1,6
"2059",2059,"67f12c6537225c87ef8abc87",3,5,1,3
"2060",2060,"67f12c6537225c87ef8abc87",4,5,0,5
"2061",2061,"67f12c6537225c87ef8abc87",2,5,0,5
"2062",2062,"67f12c6537225c87ef8abc87",3,5,0,5
"2063",2063,"67f12c6537225c87ef8abc87",6,5,1,6
"2064",2064,"67f12c6537225c87ef8abc87",6,5,1,6
"2065",2065,"67f12c6537225c87ef8abc87",7,5,0,5
"2066",2066,"67f12c6537225c87ef8abc87",7,5,1,7
"2067",2067,"67f12c6537225c87ef8abc87",3,5,0,5
"2068",2068,"67f12c6537225c87ef8abc87",6,5,0,5
"2069",2069,"67f12c6537225c87ef8abc87",3,5,0,5
"2070",2070,"67f12c6537225c87ef8abc87",8,5,1,8
"2071",2071,"67f12c6537225c87ef8abc87",8,5,1,8
"2072",2072,"67f12c6537225c87ef8abc87",4,5,0,5
"2073",2073,"67f12c6537225c87ef8abc87",7,5,1,7
"2074",2074,"67f12c6537225c87ef8abc87",3,5,0,5
"2075",2075,"67f12c6537225c87ef8abc87",3,5,1,3
"2076",2076,"67f12c6537225c87ef8abc87",4,5,0,5
"2077",2077,"67f12c6537225c87ef8abc87",7,5,1,7
"2078",2078,"67f12c6537225c87ef8abc87",6,5,1,6
"2079",2079,"67f12c6537225c87ef8abc87",7,5,1,7
"2080",2080,"67f12c6537225c87ef8abc87",4,5,1,4
"2081",2081,"67f12c6537225c87ef8abc87",2,5,0,5
"2082",2082,"67f12c6537225c87ef8abc87",8,5,1,8
"2083",2083,"67f12c6537225c87ef8abc87",6,5,1,6
"2084",2084,"67f12c6537225c87ef8abc87",7,5,1,7
"2085",2085,"67f12c6537225c87ef8abc87",8,5,0,5
"2086",2086,"67f12c6537225c87ef8abc87",2,5,0,5
"2087",2087,"67f12c6537225c87ef8abc87",3,5,0,5
"2088",2088,"67f12c6537225c87ef8abc87",6,5,0,5
"2089",2089,"67f12c6537225c87ef8abc87",8,5,1,8
"2090",2090,"67f12c6537225c87ef8abc87",3,5,0,5
"2091",2091,"67f12c6537225c87ef8abc87",6,5,0,5
"2092",2092,"67f12c6537225c87ef8abc87",4,5,1,4
"2093",2093,"67f12c6537225c87ef8abc87",7,5,0,5
"2094",2094,"67f12c6537225c87ef8abc87",7,5,1,7
"2095",2095,"67f12c6537225c87ef8abc87",4,5,1,4
"2096",2096,"67f12c6537225c87ef8abc87",4,5,0,5
"2097",2097,"67f12c6537225c87ef8abc87",2,5,0,5
"2098",2098,"67f12c6537225c87ef8abc87",6,5,1,6
"2099",2099,"67f12c6537225c87ef8abc87",8,5,1,8
"2100",2100,"67f12c6537225c87ef8abc87",7,5,0,5
"2101",2101,"67f12c6537225c87ef8abc87",3,5,0,5
"2102",2102,"67f12c6537225c87ef8abc87",3,5,0,5
"2103",2103,"67f12c6537225c87ef8abc87",6,5,0,5
"2104",2104,"67f12c6537225c87ef8abc87",8,5,1,8
"2105",2105,"67f12c6537225c87ef8abc87",2,5,0,5
"2106",2106,"69c28f25453a93389c4e0d53",8,5,1,8
"2107",2107,"69c28f25453a93389c4e0d53",3,5,1,3
"2108",2108,"69c28f25453a93389c4e0d53",4,5,1,4
"2109",2109,"69c28f25453a93389c4e0d53",3,5,1,3
"2110",2110,"69c28f25453a93389c4e0d53",2,5,1,2
"2111",2111,"69c28f25453a93389c4e0d53",6,5,1,6
"2112",2112,"69c28f25453a93389c4e0d53",3,5,0,5
"2113",2113,"69c28f25453a93389c4e0d53",7,5,1,7
"2114",2114,"69c28f25453a93389c4e0d53",4,5,0,5
"2115",2115,"69c28f25453a93389c4e0d53",6,5,0,5
"2116",2116,"69c28f25453a93389c4e0d53",4,5,0,5
"2117",2117,"69c28f25453a93389c4e0d53",2,5,0,5
"2118",2118,"69c28f25453a93389c4e0d53",8,5,1,8
"2119",2119,"69c28f25453a93389c4e0d53",8,5,1,8
"2120",2120,"69c28f25453a93389c4e0d53",7,5,1,7
"2121",2121,"69c28f25453a93389c4e0d53",6,5,1,6
"2122",2122,"69c28f25453a93389c4e0d53",2,5,0,5
"2123",2123,"69c28f25453a93389c4e0d53",7,5,1,7
"2124",2124,"69c28f25453a93389c4e0d53",6,5,1,6
"2125",2125,"69c28f25453a93389c4e0d53",7,5,1,7
"2126",2126,"69c28f25453a93389c4e0d53",6,5,1,6
"2127",2127,"69c28f25453a93389c4e0d53",6,5,1,6
"2128",2128,"69c28f25453a93389c4e0d53",8,5,1,8
"2129",2129,"69c28f25453a93389c4e0d53",2,5,0,5
"2130",2130,"69c28f25453a93389c4e0d53",4,5,1,4
"2131",2131,"69c28f25453a93389c4e0d53",2,5,0,5
"2132",2132,"69c28f25453a93389c4e0d53",7,5,0,5
"2133",2133,"69c28f25453a93389c4e0d53",8,5,0,5
"2134",2134,"69c28f25453a93389c4e0d53",4,5,0,5
"2135",2135,"69c28f25453a93389c4e0d53",4,5,0,5
"2136",2136,"69c28f25453a93389c4e0d53",3,5,1,3
"2137",2137,"69c28f25453a93389c4e0d53",7,5,1,7
"2138",2138,"69c28f25453a93389c4e0d53",8,5,1,8
"2139",2139,"69c28f25453a93389c4e0d53",3,5,1,3
"2140",2140,"69c28f25453a93389c4e0d53",3,5,1,3
"2141",2141,"69c28f25453a93389c4e0d53",2,5,0,5
"2142",2142,"69c28f25453a93389c4e0d53",2,5,0,5
"2143",2143,"69c28f25453a93389c4e0d53",3,5,1,3
"2144",2144,"69c28f25453a93389c4e0d53",6,5,1,6
"2145",2145,"69c28f25453a93389c4e0d53",8,5,1,8
"2146",2146,"69c28f25453a93389c4e0d53",6,5,1,6
"2147",2147,"69c28f25453a93389c4e0d53",8,5,1,8
"2148",2148,"69c28f25453a93389c4e0d53",3,5,0,5
"2149",2149,"69c28f25453a93389c4e0d53",6,5,1,6
"2150",2150,"69c28f25453a93389c4e0d53",2,5,0,5
"2151",2151,"69c28f25453a93389c4e0d53",4,5,0,5
"2152",2152,"69c28f25453a93389c4e0d53",3,5,1,3
"2153",2153,"69c28f25453a93389c4e0d53",4,5,0,5
"2154",2154,"69c28f25453a93389c4e0d53",2,5,1,2
"2155",2155,"69c28f25453a93389c4e0d53",7,5,1,7
"2156",2156,"69c28f25453a93389c4e0d53",7,5,0,5
"2157",2157,"69c28f25453a93389c4e0d53",6,5,1,6
"2158",2158,"69c28f25453a93389c4e0d53",2,5,0,5
"2159",2159,"69c28f25453a93389c4e0d53",8,5,1,8
"2160",2160,"69c28f25453a93389c4e0d53",3,5,1,3
"2161",2161,"69c28f25453a93389c4e0d53",2,5,0,5
"2162",2162,"69c28f25453a93389c4e0d53",7,5,1,7
"2163",2163,"69c28f25453a93389c4e0d53",3,5,0,5
"2164",2164,"69c28f25453a93389c4e0d53",4,5,1,4
"2165",2165,"69c28f25453a93389c4e0d53",4,5,0,5
"2166",2166,"69c28f25453a93389c4e0d53",6,5,1,6
"2167",2167,"69c28f25453a93389c4e0d53",6,5,1,6
"2168",2168,"69c28f25453a93389c4e0d53",2,5,1,2
"2169",2169,"69c28f25453a93389c4e0d53",8,5,1,8
"2170",2170,"69c28f25453a93389c4e0d53",4,5,0,5
"2171",2171,"69c28f25453a93389c4e0d53",4,5,1,4
"2172",2172,"69c28f25453a93389c4e0d53",6,5,1,6
"2173",2173,"69c28f25453a93389c4e0d53",4,5,1,4
"2174",2174,"69c28f25453a93389c4e0d53",3,5,1,3
"2175",2175,"69c28f25453a93389c4e0d53",2,5,1,2
"2176",2176,"69c28f25453a93389c4e0d53",6,5,0,5
"2177",2177,"69c28f25453a93389c4e0d53",3,5,0,5
"2178",2178,"69c28f25453a93389c4e0d53",8,5,1,8
"2179",2179,"69c28f25453a93389c4e0d53",2,5,1,2
"2180",2180,"69c28f25453a93389c4e0d53",3,5,0,5
"2181",2181,"69c28f25453a93389c4e0d53",7,5,1,7
"2182",2182,"69c28f25453a93389c4e0d53",2,5,1,2
"2183",2183,"69c28f25453a93389c4e0d53",7,5,1,7
"2184",2184,"69c28f25453a93389c4e0d53",6,5,1,6
"2185",2185,"69c28f25453a93389c4e0d53",4,5,1,4
"2186",2186,"69c28f25453a93389c4e0d53",8,5,1,8
"2187",2187,"69c28f25453a93389c4e0d53",7,5,1,7
"2188",2188,"69c28f25453a93389c4e0d53",7,5,1,7
"2189",2189,"69c28f25453a93389c4e0d53",4,5,1,4
"2190",2190,"69c28f25453a93389c4e0d53",3,5,1,3
"2191",2191,"69c28f25453a93389c4e0d53",8,5,1,8
"2192",2192,"69c28f25453a93389c4e0d53",4,5,0,5
"2193",2193,"69c28f25453a93389c4e0d53",6,5,1,6
"2194",2194,"69c28f25453a93389c4e0d53",8,5,1,8
"2195",2195,"69c28f25453a93389c4e0d53",2,5,1,2
"2196",2196,"69c28f25453a93389c4e0d53",6,5,1,6
"2197",2197,"69c28f25453a93389c4e0d53",7,5,1,7
"2198",2198,"69c28f25453a93389c4e0d53",3,5,1,3
"2199",2199,"69c28f25453a93389c4e0d53",3,5,1,3
"2200",2200,"69c28f25453a93389c4e0d53",2,5,0,5
"2201",2201,"69c28f25453a93389c4e0d53",2,5,0,5
"2202",2202,"69c28f25453a93389c4e0d53",4,5,0,5
"2203",2203,"69c28f25453a93389c4e0d53",8,5,1,8
"2204",2204,"69c28f25453a93389c4e0d53",6,5,1,6
"2205",2205,"69c28f25453a93389c4e0d53",3,5,1,3
"2206",2206,"69c28f25453a93389c4e0d53",7,5,1,7
"2207",2207,"69c28f25453a93389c4e0d53",4,5,0,5
"2208",2208,"69c28f25453a93389c4e0d53",8,5,1,8
"2209",2209,"69c28f25453a93389c4e0d53",8,5,1,8
"2210",2210,"69c28f25453a93389c4e0d53",3,5,1,3
"2211",2211,"69c28f25453a93389c4e0d53",2,5,0,5
"2212",2212,"69c28f25453a93389c4e0d53",3,5,0,5
"2213",2213,"69c28f25453a93389c4e0d53",7,5,1,7
"2214",2214,"69c28f25453a93389c4e0d53",6,5,1,6
"2215",2215,"69c28f25453a93389c4e0d53",6,5,1,6
"2216",2216,"69c28f25453a93389c4e0d53",4,5,1,4
"2217",2217,"69c28f25453a93389c4e0d53",2,5,0,5
"2218",2218,"69c28f25453a93389c4e0d53",7,5,1,7
"2219",2219,"69c28f25453a93389c4e0d53",7,5,1,7
"2220",2220,"69c28f25453a93389c4e0d53",2,5,0,5
"2221",2221,"69c28f25453a93389c4e0d53",3,5,0,5
"2222",2222,"69c28f25453a93389c4e0d53",8,5,1,8
"2223",2223,"69c28f25453a93389c4e0d53",4,5,0,5
"2224",2224,"69c28f25453a93389c4e0d53",6,5,1,6
"2225",2225,"69c28f25453a93389c4e0d53",2,5,1,2
"2226",2226,"69c28f25453a93389c4e0d53",3,5,0,5
"2227",2227,"69c28f25453a93389c4e0d53",3,5,1,3
"2228",2228,"69c28f25453a93389c4e0d53",6,5,0,5
"2229",2229,"69c28f25453a93389c4e0d53",8,5,1,8
"2230",2230,"69b6dac24f3a298e81b97889",2,5,0,5
"2231",2231,"69b6dac24f3a298e81b97889",2,5,0,5
"2232",2232,"69b6dac24f3a298e81b97889",7,5,1,7
"2233",2233,"69b6dac24f3a298e81b97889",6,5,0,5
"2234",2234,"69b6dac24f3a298e81b97889",8,5,1,8
"2235",2235,"69b6dac24f3a298e81b97889",4,5,0,5
